"","job","job_class","job_type","year","population","n_city","job_prop","job_type_n","job_type_prop","job_class_n","job_class_prop"
"413"," Material recording, scheduling, dispatching, and distributing workers","white_collar","business",2006,1890899,46644,0.024667631639765,471052,0.24911536787528,953738,0.504383364738148
"414"," Material recording, scheduling, dispatching, and distributing workers","white_collar","business",2007,1932916,48277,0.0249762534947199,479439,0.248039231916959,981497,0.507780472612364
"415"," Material recording, scheduling, dispatching, and distributing workers","white_collar","business",2008,1980276,50058,0.025278294540761,491395,0.248144703061593,1007380,0.508706867123573
"416"," Material recording, scheduling, dispatching, and distributing workers","white_collar","business",2009,1928151,48760,0.0252884758506984,472577,0.245093356277594,1005970,0.521727810736815
"417"," Metal workers and plastic workers","blue_collar","construction\contracting",2006,1890899,19235,0.0101724100546883,142043,0.0751192951077768,874006,0.46221717817821
"418"," Metal workers and plastic workers","blue_collar","construction\contracting",2007,1932916,17495,0.00905109171841922,128274,0.0663629459324668,890284,0.460591148296149
"419"," Metal workers and plastic workers","blue_collar","construction\contracting",2008,1980276,15546,0.00785042085042691,137656,0.0695135425566941,904571,0.456790366595363
"420"," Metal workers and plastic workers","blue_collar","construction\contracting",2009,1928151,16918,0.0087742090738744,125061,0.0648605840517677,853909,0.442864174019566
"421"," Metal workers and plastic workers","blue_collar","production",2010,1894612,19023,0.01004057822921,309522,0.163369597574596,865244,0.45668664613124
"422"," Metal workers and plastic workers","blue_collar","production",2011,1813740,15523,0.00855855855855856,277751,0.153137164091876,829037,0.457087013574162
"423"," Metal workers and plastic workers","blue_collar","production",2012,1998829,21379,0.010695762368867,327093,0.163642312574012,922131,0.461335612000827
"424"," Metal workers and plastic workers","blue_collar","production",2013,2024593,24307,0.012005869821737,331157,0.163567195974697,922443,0.455618981197702
"425"," Metal workers and plastic workers","blue_collar","production",2014,2090871,21920,0.0104836692459745,340474,0.162838357794431,948478,0.453628176965485
"426"," Metal workers and plastic workers","blue_collar","production",2015,2134655,19842,0.00929517884623042,349043,0.163512605081383,964192,0.451685166923929
"427"," Metal workers and plastic workers","blue_collar","production",2016,2203257,21119,0.00958535477250271,356677,0.161886243865332,959708,0.435586043752499
"428"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2006,1890899,5554,0.00293722721308753,48863,0.0258411475176622,874006,0.46221717817821
"429"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2007,1932916,3820,0.00197628867472772,52842,0.0273379701963251,890284,0.460591148296149
"430"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2008,1980276,5505,0.00277991552692655,49823,0.0251596242139985,904571,0.456790366595363
"431"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2009,1928151,4882,0.00253195937455106,50605,0.026245351116173,853909,0.442864174019566
"432"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2010,1894612,4620,0.00243849400299375,94907,0.0500931061346598,865244,0.45668664613124
"433"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2011,1813740,5397,0.00297561943828774,96398,0.0531487423776285,829037,0.457087013574162
"434"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2012,1998829,4333,0.00216776922888351,109747,0.0549056472564687,922131,0.461335612000827
"435"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2013,2024593,4445,0.00219550299739256,106892,0.0527967843413466,922443,0.455618981197702
"436"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2014,2090871,4657,0.0022273014451872,114833,0.0549211309545161,948478,0.453628176965485
"437"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2015,2134655,6605,0.0030941768107727,120064,0.0562451543692072,964192,0.451685166923929
"438"," Motor vehicle operators except bus and truck drivers","blue_collar","transportation",2016,2203257,7949,0.00360784057420446,129918,0.0589663393784747,959708,0.435586043752499
"439"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2006,1890899,15186,0.00803110055058467,124537,0.0658612649327119,953738,0.504383364738148
"440"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2007,1932916,17320,0.00896055493358221,132134,0.068359928729443,981497,0.507780472612364
"441"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2008,1980276,15867,0.00801251946698339,131996,0.0666553551121157,1007380,0.508706867123573
"442"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2009,1928151,18447,0.00956719676000479,145210,0.075310491761278,1005970,0.521727810736815
"443"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2010,1894612,16306,0.00860651151792557,132882,0.0701367879016917,912653,0.481709711539883
"444"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2011,1813740,15530,0.00856241798714259,135590,0.0747571316726763,869673,0.479491547851401
"445"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2012,1998829,18509,0.00925992168414607,148541,0.0743140108533546,959323,0.479942506337461
"446"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2013,2024593,22313,0.0110209805131204,150333,0.0742534425437607,983559,0.485805789114158
"447"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2014,2090871,18211,0.00870976736489243,154174,0.0737367345952955,1022489,0.489025387027703
"448"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2015,2134655,19781,0.00926660279998407,156112,0.0731321923214758,1055575,0.494494426499833
"449"," Nursing, psychiatric, and home health aides","white_collar","healthcare",2016,2203257,15211,0.00690387004330407,161472,0.0732878642845569,1108738,0.503226813757995
"450"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2006,1890899,536,0.000283463051173013,124537,0.0658612649327119,953738,0.504383364738148
"451"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2007,1932916,904,0.000467687162815146,132134,0.068359928729443,981497,0.507780472612364
"452"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2008,1980276,1023,0.000516594656502427,131996,0.0666553551121157,1007380,0.508706867123573
"453"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2009,1928151,775,0.000401939474657327,145210,0.075310491761278,1005970,0.521727810736815
"454"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2010,1894612,1575,0.00083130477374787,132882,0.0701367879016917,912653,0.481709711539883
"455"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2011,1813740,1252,0.000690286369600935,135590,0.0747571316726763,869673,0.479491547851401
"456"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2012,1998829,674,0.000337197429094735,148541,0.0743140108533546,959323,0.479942506337461
"457"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2013,2024593,1466,0.000724096151670978,150333,0.0742534425437607,983559,0.485805789114158
"458"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2014,2090871,573,0.000274048470709097,154174,0.0737367345952955,1022489,0.489025387027703
"459"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2015,2134655,1154,0.000540602579807978,156112,0.0731321923214758,1055575,0.494494426499833
"460"," Occupational and physical therapist assistants and aides","white_collar","healthcare",2016,2203257,1604,0.00072801311876009,161472,0.0732878642845569,1108738,0.503226813757995
"461"," Other construction workers and helpers","blue_collar","construction\contracting",2006,1890899,5751,0.00304141046137314,142043,0.0751192951077768,874006,0.46221717817821
"462"," Other construction workers and helpers","blue_collar","construction\contracting",2007,1932916,3348,0.00173209803219592,128274,0.0663629459324668,890284,0.460591148296149
"463"," Other construction workers and helpers","blue_collar","construction\contracting",2008,1980276,5039,0.00254459479385702,137656,0.0695135425566941,904571,0.456790366595363
"464"," Other construction workers and helpers","blue_collar","construction\contracting",2009,1928151,4960,0.00257241263780689,125061,0.0648605840517677,853909,0.442864174019566
"465"," Other construction workers and helpers","blue_collar","construction\contracting",2010,1894612,6386,0.00337061097470089,136436,0.0720126337213108,865244,0.45668664613124
"466"," Other construction workers and helpers","blue_collar","construction\contracting",2011,1813740,4136,0.00228037094622162,123972,0.0683515829170664,829037,0.457087013574162
"467"," Other construction workers and helpers","blue_collar","construction\contracting",2012,1998829,3752,0.00187709904148879,137415,0.068747751808684,922131,0.461335612000827
"468"," Other construction workers and helpers","blue_collar","construction\contracting",2013,2024593,4315,0.00213129256102338,135452,0.0669033232852232,922443,0.455618981197702
"469"," Other construction workers and helpers","blue_collar","construction\contracting",2014,2090871,3873,0.00185233809259395,138084,0.0660413770146508,948478,0.453628176965485
"470"," Other construction workers and helpers","blue_collar","construction\contracting",2015,2134655,5121,0.00239898250536972,150086,0.0703092537201562,964192,0.451685166923929
"471"," Other construction workers and helpers","blue_collar","construction\contracting",2016,2203257,5392,0.00244728599523342,148581,0.0674369807970654,959708,0.435586043752499
"472"," Other food preparation and serving related workers","blue_collar","service",2010,1894612,11573,0.00610837469624387,518182,0.273502965250933,865244,0.45668664613124
"473"," Other food preparation and serving related workers","blue_collar","service",2011,1813740,11483,0.00633111691863222,500742,0.276082569717821,829037,0.457087013574162
"474"," Other food preparation and serving related workers","blue_collar","service",2012,1998829,12847,0.00642726316258169,544383,0.272350961487951,922131,0.461335612000827
"475"," Other food preparation and serving related workers","blue_collar","service",2013,2024593,12952,0.00639733516810539,548512,0.270924575951809,922443,0.455618981197702
"476"," Other food preparation and serving related workers","blue_collar","service",2014,2090871,13030,0.00623185265853321,565044,0.270243357911607,948478,0.453628176965485
"477"," Other food preparation and serving related workers","blue_collar","service",2015,2134655,12766,0.00598035748165394,566655,0.265455073536473,964192,0.451685166923929
"478"," Other food preparation and serving related workers","blue_collar","service",2016,2203257,13810,0.00626799324817758,552830,0.250914895538741,959708,0.435586043752499
"479"," Other food preparation and serving workers including supervisors","blue_collar","service",2006,1890899,21415,0.0113253008225188,508925,0.269144465145944,874006,0.46221717817821
"480"," Other food preparation and serving workers including supervisors","blue_collar","service",2007,1932916,23266,0.0120367362058155,525792,0.272020098131528,890284,0.460591148296149
"481"," Other food preparation and serving workers including supervisors","blue_collar","service",2008,1980276,22007,0.0111130973662257,525773,0.265504909416667,904571,0.456790366595363
"482"," Other food preparation and serving workers including supervisors","blue_collar","service",2009,1928151,22614,0.0117283345547107,498458,0.258516060204828,853909,0.442864174019566
"483"," Other healthcare support occupations","white_collar","healthcare",2006,1890899,15300,0.00809138933385654,124537,0.0658612649327119,953738,0.504383364738148
"484"," Other healthcare support occupations","white_collar","healthcare",2007,1932916,16391,0.00847993394436178,132134,0.068359928729443,981497,0.507780472612364
"485"," Other healthcare support occupations","white_collar","healthcare",2008,1980276,17516,0.00884523167477665,131996,0.0666553551121157,1007380,0.508706867123573
"486"," Other healthcare support occupations","white_collar","healthcare",2009,1928151,21534,0.0111682124480915,145210,0.075310491761278,1005970,0.521727810736815
"487"," Other healthcare support occupations","white_collar","healthcare",2010,1894612,18970,0.0100126041638077,132882,0.0701367879016917,912653,0.481709711539883
"488"," Other healthcare support occupations","white_collar","healthcare",2011,1813740,21638,0.0119300451001797,135590,0.0747571316726763,869673,0.479491547851401
"489"," Other healthcare support occupations","white_collar","healthcare",2012,1998829,23544,0.0117788965439265,148541,0.0743140108533546,959323,0.479942506337461
"490"," Other healthcare support occupations","white_collar","healthcare",2013,2024593,21012,0.0103783822229949,150333,0.0742534425437607,983559,0.485805789114158
"491"," Other healthcare support occupations","white_collar","healthcare",2014,2090871,22355,0.0106917165143139,154174,0.0737367345952955,1022489,0.489025387027703
"492"," Other healthcare support occupations","white_collar","healthcare",2015,2134655,24618,0.0115325427293872,156112,0.0731321923214758,1055575,0.494494426499833
"493"," Other healthcare support occupations","white_collar","healthcare",2016,2203257,25375,0.0115170404542003,161472,0.0732878642845569,1108738,0.503226813757995
"494"," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers","blue_collar","construction\contracting",2010,1894612,30747,0.0162286526212227,136436,0.0720126337213108,865244,0.45668664613124
"495"," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers","blue_collar","construction\contracting",2011,1813740,32796,0.0180819742631248,123972,0.0683515829170664,829037,0.457087013574162
"496"," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers","blue_collar","construction\contracting",2012,1998829,31584,0.015801251632831,137415,0.068747751808684,922131,0.461335612000827
"497"," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers","blue_collar","construction\contracting",2013,2024593,33824,0.0167065676903951,135452,0.0669033232852232,922443,0.455618981197702
"498"," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers","blue_collar","construction\contracting",2014,2090871,31205,0.0149244023184596,138084,0.0660413770146508,948478,0.453628176965485
"499"," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers","blue_collar","construction\contracting",2015,2134655,31686,0.0148436164157674,150086,0.0703092537201562,964192,0.451685166923929
"500"," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers","blue_collar","construction\contracting",2016,2203257,32984,0.0149705640331564,148581,0.0674369807970654,959708,0.435586043752499
"501"," Other office and administrative support workers","blue_collar","service",2010,1894612,41767,0.022045146974684,518182,0.273502965250933,865244,0.45668664613124
"502"," Other office and administrative support workers","blue_collar","service",2011,1813740,36592,0.0201748872495507,500742,0.276082569717821,829037,0.457087013574162
"503"," Other office and administrative support workers","blue_collar","service",2012,1998829,40446,0.0202348475032131,544383,0.272350961487951,922131,0.461335612000827
"504"," Other office and administrative support workers","blue_collar","service",2013,2024593,36761,0.0181572296259051,548512,0.270924575951809,922443,0.455618981197702
"505"," Other office and administrative support workers","blue_collar","service",2014,2090871,38291,0.0183134205792706,565044,0.270243357911607,948478,0.453628176965485
"506"," Other office and administrative support workers","blue_collar","service",2015,2134655,44868,0.021018853163626,566655,0.265455073536473,964192,0.451685166923929
"507"," Other office and administrative support workers","blue_collar","service",2016,2203257,39241,0.0178104506192423,552830,0.250914895538741,959708,0.435586043752499
"508"," Other office and administrative support workers including supervisors","white_collar","business",2006,1890899,63350,0.0335025826339746,471052,0.24911536787528,953738,0.504383364738148
"509"," Other office and administrative support workers including supervisors","white_collar","business",2007,1932916,59090,0.0305703920915342,479439,0.248039231916959,981497,0.507780472612364
"510"," Other office and administrative support workers including supervisors","white_collar","business",2008,1980276,62398,0.0315097491460786,491395,0.248144703061593,1007380,0.508706867123573
"511"," Other office and administrative support workers including supervisors","white_collar","business",2009,1928151,61458,0.0318740596561161,472577,0.245093356277594,1005970,0.521727810736815
"512"," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers","blue_collar","service",2010,1894612,36354,0.0191880976157651,518182,0.273502965250933,865244,0.45668664613124
"513"," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers","blue_collar","service",2011,1813740,39134,0.0215764111724944,500742,0.276082569717821,829037,0.457087013574162
"514"," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers","blue_collar","service",2012,1998829,44694,0.0223600918337687,544383,0.272350961487951,922131,0.461335612000827
"515"," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers","blue_collar","service",2013,2024593,41058,0.0202796315111235,548512,0.270924575951809,922443,0.455618981197702
"516"," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers","blue_collar","service",2014,2090871,44509,0.0212873008425675,565044,0.270243357911607,948478,0.453628176965485
"517"," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers","blue_collar","service",2015,2134655,44768,0.0209720071861729,566655,0.265455073536473,964192,0.451685166923929
"518"," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers","blue_collar","service",2016,2203257,48905,0.0221966842724203,552830,0.250914895538741,959708,0.435586043752499
"519"," Other production occupations","blue_collar","production",2010,1894612,30462,0.016078226043116,309522,0.163369597574596,865244,0.45668664613124
"520"," Other production occupations","blue_collar","production",2011,1813740,28203,0.01554963776506,277751,0.153137164091876,829037,0.457087013574162
"521"," Other production occupations","blue_collar","production",2012,1998829,32108,0.0160634051236999,327093,0.163642312574012,922131,0.461335612000827
"522"," Other production occupations","blue_collar","production",2013,2024593,30001,0.0148182869347074,331157,0.163567195974697,922443,0.455618981197702
"523"," Other production occupations","blue_collar","production",2014,2090871,32629,0.0156054582037821,340474,0.162838357794431,948478,0.453628176965485
"524"," Other production occupations","blue_collar","production",2015,2134655,33476,0.0156821594121767,349043,0.163512605081383,964192,0.451685166923929
"525"," Other production occupations","blue_collar","production",2016,2203257,32796,0.0148852358122543,356677,0.161886243865332,959708,0.435586043752499
"526"," Other production occupations including supervisors","blue_collar","production",2006,1890899,41580,0.0219895404249513,328772,0.173870735560175,874006,0.46221717817821
"527"," Other production occupations including supervisors","blue_collar","production",2007,1932916,40848,0.0211328376401251,335566,0.173606095660649,890284,0.460591148296149
"528"," Other production occupations including supervisors","blue_collar","production",2008,1980276,41198,0.0208041707317566,350305,0.176897058793825,904571,0.456790366595363
"529"," Other production occupations including supervisors","blue_collar","production",2009,1928151,38423,0.01992738120614,337613,0.175096763687076,853909,0.442864174019566
"530"," Other protective service workers","blue_collar","civil_servant",2010,1894612,15245,0.00804650239732462,28870,0.0152379484559372,865244,0.45668664613124
"531"," Other protective service workers","blue_collar","civil_servant",2011,1813740,14833,0.00817812916956124,28345,0.0156279290306218,829037,0.457087013574162
"532"," Other protective service workers","blue_collar","civil_servant",2012,1998829,14971,0.00748988532785946,34755,0.0173876804869251,922131,0.461335612000827
"533"," Other protective service workers","blue_collar","civil_servant",2013,2024593,16422,0.00811125989272906,32081,0.0158456539166144,922443,0.455618981197702
"534"," Other protective service workers","blue_collar","civil_servant",2014,2090871,17572,0.00840415310174564,33729,0.0161315547444103,948478,0.453628176965485
"535"," Other protective service workers","blue_collar","civil_servant",2015,2134655,15437,0.0072316135394244,30220,0.014156854386306,964192,0.451685166923929
"536"," Other protective service workers","blue_collar","civil_servant",2016,2203257,15229,0.00691203976658193,29965,0.0136003198900537,959708,0.435586043752499
"537"," Other protective service workers including supervisors","blue_collar","civil_servant",2006,1890899,15426,0.00815802430484124,62562,0.0330858496408322,874006,0.46221717817821
"538"," Other protective service workers including supervisors","blue_collar","civil_servant",2007,1932916,16157,0.00835887332920831,67528,0.0349358171798464,890284,0.460591148296149
"539"," Other protective service workers including supervisors","blue_collar","civil_servant",2008,1980276,17556,0.00886543087933197,70761,0.0357328978384831,904571,0.456790366595363
"540"," Other protective service workers including supervisors","blue_collar","civil_servant",2009,1928151,16898,0.00876383644227034,71430,0.0370458537739005,853909,0.442864174019566
"541"," Other sales and related workers","blue_collar","service",2010,1894612,20358,0.0107452079898153,518182,0.273502965250933,865244,0.45668664613124
"542"," Other sales and related workers","blue_collar","service",2011,1813740,18671,0.0102941987274913,500742,0.276082569717821,829037,0.457087013574162
"543"," Other sales and related workers","blue_collar","service",2012,1998829,19873,0.00994232122907963,544383,0.272350961487951,922131,0.461335612000827
"544"," Other sales and related workers","blue_collar","service",2013,2024593,20090,0.00992298205120733,548512,0.270924575951809,922443,0.455618981197702
"545"," Other sales and related workers","blue_collar","service",2014,2090871,23368,0.0111762036012743,565044,0.270243357911607,948478,0.453628176965485
"546"," Other sales and related workers","blue_collar","service",2015,2134655,21869,0.0102447468092034,566655,0.265455073536473,964192,0.451685166923929
"547"," Other sales and related workers","blue_collar","service",2016,2203257,21748,0.00987084121371225,552830,0.250914895538741,959708,0.435586043752499
"548"," Other sales and related workers including supervisors","blue_collar","service",2006,1890899,80035,0.0423264277996868,508925,0.269144465145944,874006,0.46221717817821
"549"," Other sales and related workers including supervisors","blue_collar","service",2007,1932916,89264,0.0461810032096584,525792,0.272020098131528,890284,0.460591148296149
"550"," Other sales and related workers including supervisors","blue_collar","service",2008,1980276,86996,0.0439312499873755,525773,0.265504909416667,904571,0.456790366595363
"551"," Other sales and related workers including supervisors","blue_collar","service",2009,1928151,80044,0.0415133462057692,498458,0.258516060204828,853909,0.442864174019566
"552"," Other transportation workers","blue_collar","transportation",2006,1890899,3410,0.00180337500839548,48863,0.0258411475176622,874006,0.46221717817821
"553"," Other transportation workers","blue_collar","transportation",2007,1932916,3981,0.00205958251677776,52842,0.0273379701963251,890284,0.460591148296149
"554"," Other transportation workers","blue_collar","transportation",2008,1980276,3750,0.00189367542706168,49823,0.0251596242139985,904571,0.456790366595363
"555"," Other transportation workers","blue_collar","transportation",2009,1928151,3999,0.00207400768923181,50605,0.026245351116173,853909,0.442864174019566
"556"," Other transportation workers","blue_collar","transportation",2010,1894612,4093,0.00216033678663494,94907,0.0500931061346598,865244,0.45668664613124
"557"," Other transportation workers","blue_collar","transportation",2011,1813740,3758,0.00207196180268396,96398,0.0531487423776285,829037,0.457087013574162
"558"," Other transportation workers","blue_collar","transportation",2012,1998829,4588,0.00229534392386742,109747,0.0549056472564687,922131,0.461335612000827
"559"," Other transportation workers","blue_collar","transportation",2013,2024593,4316,0.00213178648745699,106892,0.0527967843413466,922443,0.455618981197702
"560"," Other transportation workers","blue_collar","transportation",2014,2090871,5297,0.00253339397791638,114833,0.0549211309545161,948478,0.453628176965485
"561"," Other transportation workers","blue_collar","transportation",2015,2134655,3879,0.00181715546540307,120064,0.0562451543692072,964192,0.451685166923929
"562"," Other transportation workers","blue_collar","transportation",2016,2203257,3984,0.00180823208549888,129918,0.0589663393784747,959708,0.435586043752499
"563"," Painters and paperhangers","blue_collar","construction\contracting",2010,1894612,7452,0.00393325915807564,136436,0.0720126337213108,865244,0.45668664613124
"564"," Painters and paperhangers","blue_collar","construction\contracting",2011,1813740,4579,0.00252461764089671,123972,0.0683515829170664,829037,0.457087013574162
"565"," Painters and paperhangers","blue_collar","construction\contracting",2012,1998829,8479,0.00424198368144549,137415,0.068747751808684,922131,0.461335612000827
"566"," Painters and paperhangers","blue_collar","construction\contracting",2013,2024593,7506,0.0037074118106701,135452,0.0669033232852232,922443,0.455618981197702
"567"," Painters and paperhangers","blue_collar","construction\contracting",2014,2090871,8511,0.00407055241571575,138084,0.0660413770146508,948478,0.453628176965485
"568"," Painters and paperhangers","blue_collar","construction\contracting",2015,2134655,9320,0.00436604509862249,150086,0.0703092537201562,964192,0.451685166923929
"569"," Painters and paperhangers","blue_collar","construction\contracting",2016,2203257,6076,0.00275773547979196,148581,0.0674369807970654,959708,0.435586043752499
"570"," Painters and paperhangers","blue_collar","production",2006,1890899,7573,0.00400497329577095,328772,0.173870735560175,874006,0.46221717817821
"571"," Painters and paperhangers","blue_collar","production",2007,1932916,9283,0.00480258842081084,335566,0.173606095660649,890284,0.460591148296149
"572"," Painters and paperhangers","blue_collar","production",2008,1980276,11039,0.00557447547715571,350305,0.176897058793825,904571,0.456790366595363
"573"," Painters and paperhangers","blue_collar","production",2009,1928151,5296,0.0027466728487551,337613,0.175096763687076,853909,0.442864174019566
"574"," Personal appearance workers","blue_collar","service",2006,1890899,13586,0.00718494218887418,508925,0.269144465145944,874006,0.46221717817821
"575"," Personal appearance workers","blue_collar","service",2007,1932916,13105,0.00677991180165098,525792,0.272020098131528,890284,0.460591148296149
"576"," Personal appearance workers","blue_collar","service",2008,1980276,10886,0.00549721351973159,525773,0.265504909416667,904571,0.456790366595363
"577"," Personal appearance workers","blue_collar","service",2009,1928151,12493,0.00647926433147611,498458,0.258516060204828,853909,0.442864174019566
"578"," Personal appearance workers","blue_collar","service",2010,1894612,14348,0.00757305453570441,518182,0.273502965250933,865244,0.45668664613124
"579"," Personal appearance workers","blue_collar","service",2011,1813740,14977,0.00825752312900416,500742,0.276082569717821,829037,0.457087013574162
"580"," Personal appearance workers","blue_collar","service",2012,1998829,18117,0.0090638068589159,544383,0.272350961487951,922131,0.461335612000827
"581"," Personal appearance workers","blue_collar","service",2013,2024593,17541,0.00866396357193767,548512,0.270924575951809,922443,0.455618981197702
"582"," Personal appearance workers","blue_collar","service",2014,2090871,15423,0.00737635176919093,565044,0.270243357911607,948478,0.453628176965485
"583"," Personal appearance workers","blue_collar","service",2015,2134655,15372,0.00720116365407993,566655,0.265455073536473,964192,0.451685166923929
"584"," Personal appearance workers","blue_collar","service",2016,2203257,16732,0.00759421166028294,552830,0.250914895538741,959708,0.435586043752499
"585"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","construction\contracting",2010,1894612,6059,0.00319801626929419,136436,0.0720126337213108,865244,0.45668664613124
"586"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","construction\contracting",2011,1813740,5957,0.0032843737250102,123972,0.0683515829170664,829037,0.457087013574162
"587"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","construction\contracting",2012,1998829,6976,0.00349004342042266,137415,0.068747751808684,922131,0.461335612000827
"588"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","construction\contracting",2013,2024593,6845,0.00338092643805446,135452,0.0669033232852232,922443,0.455618981197702
"589"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","construction\contracting",2014,2090871,4937,0.00236121692825621,138084,0.0660413770146508,948478,0.453628176965485
"590"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","construction\contracting",2015,2134655,6428,0.00301125943068084,150086,0.0703092537201562,964192,0.451685166923929
"591"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","construction\contracting",2016,2203257,6141,0.00278723725829533,148581,0.0674369807970654,959708,0.435586043752499
"592"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","production",2006,1890899,5260,0.00278174561412323,328772,0.173870735560175,874006,0.46221717817821
"593"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","production",2007,1932916,7844,0.00405811737292257,335566,0.173606095660649,890284,0.460591148296149
"594"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","production",2008,1980276,7562,0.00381865962118412,350305,0.176897058793825,904571,0.456790366595363
"595"," Pipelayers, plumbers, pipefitters, and steamfitters","blue_collar","production",2009,1928151,6357,0.00329694095535049,337613,0.175096763687076,853909,0.442864174019566
"596"," Plant and system operators","blue_collar","production",2006,1890899,2721,0.0014389980638839,328772,0.173870735560175,874006,0.46221717817821
"597"," Plant and system operators","blue_collar","production",2007,1932916,2052,0.00106160847134588,335566,0.173606095660649,890284,0.460591148296149
"598"," Plant and system operators","blue_collar","production",2008,1980276,2021,0.00102056481015778,350305,0.176897058793825,904571,0.456790366595363
"599"," Plant and system operators","blue_collar","production",2009,1928151,3644,0.00188989347825974,337613,0.175096763687076,853909,0.442864174019566
"600"," Plant and system operators","blue_collar","production",2010,1894612,2061,0.0010878216753615,309522,0.163369597574596,865244,0.45668664613124
"601"," Plant and system operators","blue_collar","production",2011,1813740,2108,0.00116223935073384,277751,0.153137164091876,829037,0.457087013574162
"602"," Plant and system operators","blue_collar","production",2012,1998829,1165,0.000582841253553956,327093,0.163642312574012,922131,0.461335612000827
"603"," Plant and system operators","blue_collar","production",2013,2024593,3690,0.00182258854001767,331157,0.163567195974697,922443,0.455618981197702
"604"," Plant and system operators","blue_collar","production",2014,2090871,1507,0.000720752260660749,340474,0.162838357794431,948478,0.453628176965485
"605"," Plant and system operators","blue_collar","production",2015,2134655,2184,0.0010231161475742,349043,0.163512605081383,964192,0.451685166923929
"606"," Plant and system operators","blue_collar","production",2016,2203257,3141,0.00142561671198594,356677,0.161886243865332,959708,0.435586043752499
"607"," Printing workers","blue_collar","construction\contracting",2006,1890899,3617,0.00191284674644177,142043,0.0751192951077768,874006,0.46221717817821
"608"," Printing workers","blue_collar","construction\contracting",2007,1932916,3876,0.00200526044587556,128274,0.0663629459324668,890284,0.460591148296149
"609"," Printing workers","blue_collar","construction\contracting",2008,1980276,2601,0.00131345327620998,137656,0.0695135425566941,904571,0.456790366595363
"610"," Printing workers","blue_collar","construction\contracting",2009,1928151,3448,0.00178824168853995,125061,0.0648605840517677,853909,0.442864174019566
"611"," Printing workers","blue_collar","production",2010,1894612,2417,0.00127572294485626,309522,0.163369597574596,865244,0.45668664613124
"612"," Printing workers","blue_collar","production",2011,1813740,1708,0.000941700574503512,277751,0.153137164091876,829037,0.457087013574162
